time	V(vin)	V(vo)	I(Rl)
3.225383426907607e-03	9.880623e-01	8.456842e+00	7.707709e-04
3.244914676907607e-03	9.994896e-01	8.458379e+00	7.710122e-04
3.264445926907606e-03	9.958836e-01	8.458161e+00	7.709601e-04
3.283977176907606e-03	9.772985e-01	8.456145e+00	7.706113e-04
3.303508426907605e-03	9.440140e-01	8.451855e+00	7.699251e-04
3.323039676907605e-03	8.965306e-01	8.443913e+00	7.687822e-04
3.342570926907604e-03	8.355626e-01	8.427366e+00	7.667429e-04
3.362102176907604e-03	7.620270e-01	8.356368e+00	7.596856e-04
3.370592195132230e-03	7.264165e-01	8.248849e+00	7.496793e-04
3.379186404027104e-03	6.882646e-01	8.053575e+00	7.317433e-04
3.388308610412100e-03	6.455763e-01	7.761442e+00	7.050401e-04
3.398074235412100e-03	5.975310e-01	7.376200e+00	6.699008e-04
3.407839860412100e-03	5.472368e-01	6.934071e+00	6.296167e-04
3.417605485412100e-03	4.948829e-01	6.446733e+00	5.852412e-04
3.427371110412099e-03	4.406663e-01	5.923139e+00	5.375826e-04
3.446902360412099e-03	3.274677e-01	4.791171e+00	4.345846e-04
3.466433610412099e-03	2.093438e-01	3.574013e+00	3.238676e-04
3.485964860412098e-03	8.807113e-02	2.297294e+00	2.077563e-04
3.505496110412098e-03	-3.452622e-02	9.831324e-01	8.825993e-05
3.525027360412097e-03	-1.566043e-01	-3.474634e-01	-3.271232e-05
3.544558610412097e-03	-2.763268e-01	-1.673859e+00	-1.532850e-04
3.564089860412096e-03	-3.918932e-01	-2.975708e+00	-2.716088e-04
3.583621110412096e-03	-5.015651e-01	-4.233117e+00	-3.858760e-04
3.603152360412096e-03	-6.036930e-01	-5.426898e+00	-4.943431e-04
3.622683610412095e-03	-6.967408e-01	-6.538855e+00	-5.953569e-04
3.642214860412095e-03	-7.793090e-01	-7.552063e+00	-6.873800e-04
3.661746110412094e-03	-8.501557e-01	-8.451135e+00	-7.690151e-04
3.681277360412094e-03	-9.082151e-01	-9.222465e+00	-8.390269e-04
3.691042985412094e-03	-9.321689e-01	-9.553830e+00	-8.690952e-04
3.700808610412094e-03	-9.526142e-01	-9.820142e+00	-8.932747e-04
3.706487380744337e-03	-9.628590e-01	-9.902095e+00	-9.007517e-04
3.725180732453558e-03	-9.878653e-01	-9.932920e+00	-9.037515e-04
3.744711982453557e-03	-9.994481e-01	-9.936980e+00	-9.042188e-04
3.764243232453557e-03	-9.959982e-01	-9.936529e+00	-9.041472e-04
3.783774482453556e-03	-9.775676e-01	-9.931287e+00	-9.035089e-04
3.803305732453556e-03	-9.444334e-01	-9.916969e+00	-9.019208e-04
3.822836982453556e-03	-8.970941e-01	-9.857061e+00	-8.960976e-04
3.832602607453555e-03	-8.683119e-01	-9.759257e+00	-8.870277e-04
3.842023463111291e-03	-8.374475e-01	-9.592293e+00	-8.717083e-04
3.851423744374203e-03	-8.037266e-01	-9.355786e+00	-8.500977e-04
3.861189369374203e-03	-7.657283e-01	-9.050635e+00	-8.222644e-04
3.880720619374203e-03	-6.812395e-01	-8.300545e+00	-7.539282e-04
3.900251869374202e-03	-5.865042e-01	-7.402559e+00	-6.721759e-04
3.919783119374202e-03	-4.829474e-01	-6.385811e+00	-5.796449e-04
3.939314369374202e-03	-3.721265e-01	-5.271241e+00	-4.782358e-04
3.958845619374201e-03	-2.557086e-01	-4.077610e+00	-3.696536e-04
3.978376869374201e-03	-1.354446e-01	-2.823499e+00	-2.555882e-04
3.997908119374200e-03	-1.314330e-02	-1.527873e+00	-1.377644e-04
4.017439369374200e-03	1.093557e-01	-2.101046e-01	-1.794393e-05
4.036970619374199e-03	2.302098e-01	1.110191e+00	1.020894e-04
4.056501869374199e-03	3.476014e-01	2.413396e+00	2.205518e-04
4.076033119374199e-03	4.597647e-01	3.680147e+00	3.356831e-04
4.095564369374198e-03	5.650127e-01	4.891613e+00	4.457714e-04
4.115095619374198e-03	6.617624e-01	6.029757e+00	5.491777e-04
4.134626869374197e-03	7.485586e-01	7.077597e+00	6.443589e-04
4.144392494374197e-03	7.878097e-01	7.562696e+00	6.884149e-04
4.154158119374197e-03	8.240958e-01	8.005013e+00	7.285897e-04
4.163923744374197e-03	8.572801e-01	8.336895e+00	7.587904e-04
4.170136348200253e-03	8.767191e-01	8.427680e+00	7.671459e-04
4.192375732744015e-03	9.351677e-01	8.448927e+00	7.695821e-04
4.211906982744014e-03	9.714934e-01	8.454597e+00	7.704195e-04
4.231438232744014e-03	9.932068e-01	8.457519e+00	7.708782e-04
4.250969482744013e-03	9.999815e-01	8.458494e+00	7.710270e-04
4.270500732744013e-03	9.917155e-01	8.457741e+00	7.708847e-04
4.290031982744013e-03	9.685332e-01	8.455097e+00	7.704379e-04
4.309563232744012e-03	9.307832e-01	8.449892e+00	7.696293e-04
4.329094482744012e-03	8.790334e-01	8.440187e+00	7.682892e-04
4.348625732744011e-03	8.140622e-01	8.417142e+00	7.656282e-04
4.358391357744011e-03	7.769164e-01	8.379922e+00	7.619407e-04
4.368156982744011e-03	7.368466e-01	8.283265e+00	7.528729e-04
4.377029445456111e-03	6.980330e-01	8.109019e+00	7.368262e-04
4.385923518922301e-03	6.569481e-01	7.844473e+00	7.126229e-04
4.395689143922301e-03	6.094799e-01	7.475667e+00	6.789694e-04
4.405454768922300e-03	5.597178e-01	7.046474e+00	6.398554e-04
4.415220393922300e-03	5.078490e-01	6.569288e+00	5.963989e-04
4.424986018922300e-03	4.540688e-01	6.053922e+00	5.494854e-04
4.444517268922300e-03	3.415901e-01	4.934525e+00	4.476265e-04
4.464048518922299e-03	2.239737e-01	3.726297e+00	3.377185e-04
4.483579768922299e-03	1.029884e-01	2.455634e+00	2.221555e-04
