time	V(vin)	V(vo1)	V(vo2)
2.503805200341894e-03	9.562600e-02	2.322202e-01	1.133295e-01
2.504034680075814e-03	1.013917e-01	2.960220e-01	1.203279e-01
2.504199308203755e-03	1.055279e-01	3.420931e-01	1.247551e-01
2.504377120853221e-03	1.099952e-01	3.892663e-01	1.284038e-01
2.504530063206449e-03	1.138375e-01	4.261310e-01	1.303877e-01
2.504658150615779e-03	1.170554e-01	4.515470e-01	1.307910e-01
2.504739190284675e-03	1.190912e-01	4.643753e-01	1.305733e-01
2.504829375654012e-03	1.213568e-01	4.763068e-01	1.302145e-01
2.504927083873894e-03	1.238113e-01	4.868877e-01	1.298689e-01
2.504995813739001e-03	1.255379e-01	4.929790e-01	1.297722e-01
2.505068196610618e-03	1.273561e-01	4.982571e-01	1.299169e-01
2.505163896087332e-03	1.297601e-01	5.041522e-01	1.304830e-01
2.505251763843270e-03	1.319673e-01	5.087627e-01	1.313912e-01
2.505367076071693e-03	1.348638e-01	5.139795e-01	1.331107e-01
2.505510725945174e-03	1.384720e-01	5.197784e-01	1.358123e-01
2.505661805196597e-03	1.422667e-01	5.253839e-01	1.391061e-01
2.505836079726736e-03	1.466438e-01	5.315051e-01	1.432316e-01
2.506044748429703e-03	1.518846e-01	5.386016e-01	1.483569e-01
2.506587199728277e-03	1.655071e-01	5.565089e-01	1.618886e-01
2.507992619479147e-03	2.007920e-01	6.009552e-01	1.970473e-01
2.509866512480309e-03	2.478137e-01	6.575724e-01	2.439515e-01
2.513614298482630e-03	3.417475e-01	7.666036e-01	3.377380e-01
2.517018682650414e-03	4.269115e-01	8.623396e-01	4.228104e-01
2.521901495150414e-03	5.487090e-01	9.957803e-01	5.445024e-01
2.531667120150414e-03	7.906405e-01	1.254822e+00	7.863410e-01
2.542130289793271e-03	1.049135e+00	1.524882e+00	1.044791e+00
2.552593459436128e-03	1.300474e+00	1.786419e+00	1.296108e+00
2.563056629078985e-03	1.544657e+00	2.039432e+00	1.540290e+00
2.573519798721842e-03	1.781683e+00	2.283921e+00	1.777339e+00
2.583982968364699e-03	2.011554e+00	2.519886e+00	2.007254e+00
2.594446138007555e-03	2.234268e+00	2.747326e+00	2.230034e+00
2.604909307650412e-03	2.449827e+00	2.966244e+00	2.445681e+00
2.621650379078984e-03	2.774702e+00	3.296601e+00	2.770737e+00
2.638391450507554e-03	3.062184e+00	3.588870e+00	3.058435e+00
2.655132521936126e-03	3.312272e+00	3.843049e+00	3.308774e+00
2.671873593364697e-03	3.524965e+00	4.059140e+00	3.521754e+00
2.688614664793268e-03	3.700265e+00	4.237141e+00	3.697376e+00
2.705355736221839e-03	3.838171e+00	4.377054e+00	3.835639e+00
2.722096807650410e-03	3.938683e+00	4.478877e+00	3.936543e+00
2.743023146936124e-03	3.991147e+00	4.532697e+00	3.989541e+00
2.763949486221837e-03	3.978575e+00	4.520579e+00	3.977503e+00
2.784875825507551e-03	3.900967e+00	4.442524e+00	3.900427e+00
2.805802164793265e-03	3.758322e+00	4.298531e+00	3.758314e+00
2.826728504078979e-03	3.550640e+00	4.088601e+00	3.551164e+00
2.847654843364693e-03	3.277923e+00	3.812734e+00	3.278977e+00
2.868581182650407e-03	2.940168e+00	3.470929e+00	2.941753e+00
2.880439441578978e-03	2.726725e+00	3.254925e+00	2.728587e+00
2.892297700507549e-03	2.501471e+00	3.026104e+00	2.503591e+00
2.904155959436120e-03	2.264405e+00	2.784468e+00	2.266766e+00
2.916014218364692e-03	2.015527e+00	2.530015e+00	2.018113e+00
2.927872477293263e-03	1.754838e+00	2.262747e+00	1.757630e+00
2.939730736221834e-03	1.482338e+00	1.982662e+00	1.485319e+00
2.951588995150405e-03	1.198026e+00	1.689761e+00	1.201178e+00
2.955774263007548e-03	1.097087e+00	1.585352e+00	1.100295e+00
2.959959530864691e-03	9.955671e-01	1.479552e+00	9.988235e-01
2.964144798721833e-03	8.934648e-01	1.372361e+00	8.967628e-01
2.968330066578976e-03	7.907806e-01	1.263780e+00	7.941133e-01
2.972515334436119e-03	6.875145e-01	1.153807e+00	6.908750e-01
2.976700602293262e-03	5.836665e-01	1.042444e+00	5.870478e-01
2.980885870150404e-03	4.792365e-01	9.296902e-01	4.826317e-01
2.985768682650404e-03	3.571956e-01	7.940879e-01	3.605697e-01
2.990651495150404e-03	2.348185e-01	6.515341e-01	2.380867e-01
2.995534307650404e-03	1.122204e-01	4.973965e-01	1.151661e-01
2.997602675999169e-03	6.024905e-02	4.225688e-01	6.275348e-02
2.998931102395256e-03	2.686412e-02	3.646546e-01	2.869151e-02
2.999776105337381e-03	5.627085e-03	3.182751e-01	6.541409e-03
3.000556615918045e-03	-1.398926e-02	2.597878e-01	-1.478184e-02
3.001450915419818e-03	-3.646498e-02	1.643942e-01	-4.060820e-02
3.002217897747374e-03	-5.574005e-02	4.708885e-02	-6.394948e-02
3.003048531299337e-03	-7.661326e-02	-1.217024e-01	-8.982988e-02
3.003593335305485e-03	-9.030269e-02	-2.550889e-01	-1.062037e-01
3.003908682757679e-03	-9.822604e-02	-3.412142e-01	-1.144092e-01
3.004056314183550e-03	-1.019353e-01	-3.833642e-01	-1.170022e-01
3.004160423774214e-03	-1.045509e-01	-4.133067e-01	-1.175205e-01
3.004254865991603e-03	-1.069237e-01	-4.399894e-01	-1.162805e-01
3.004394966085295e-03	-1.104435e-01	-4.779688e-01	-1.109937e-01
3.004546462665176e-03	-1.142495e-01	-5.162697e-01	-1.008050e-01
3.004687952484154e-03	-1.178041e-01	-5.484520e-01	-8.688261e-02
3.004846646447857e-03	-1.217907e-01	-5.797804e-01	-6.724436e-02
3.005039139899810e-03	-1.266262e-01	-6.120496e-01	-4.069554e-02
3.005211936133054e-03	-1.309668e-01	-6.363347e-01	-1.643711e-02
3.005385832553343e-03	-1.353349e-01	-6.568796e-01	6.734625e-03
3.005559000823556e-03	-1.396845e-01	-6.743094e-01	2.721366e-02
3.005813030979279e-03	-1.460649e-01	-6.964749e-01	5.259552e-02
3.006045624530438e-03	-1.519066e-01	-7.144044e-01	7.126212e-02
3.006364271861083e-03	-1.599090e-01	-7.364817e-01	9.091411e-02
3.006722827614602e-03	-1.689128e-01	-7.595626e-01	1.081096e-01
3.007043132638381e-03	-1.769555e-01	-7.791496e-01	1.203838e-01
3.007387077419020e-03	-1.855908e-01	-7.995189e-01	1.315665e-01
3.008175836834712e-03	-2.053908e-01	-8.449682e-01	1.539194e-01
3.009505683241371e-03	-2.387659e-01	-9.192662e-01	1.883607e-01
3.010835529648031e-03	-2.721190e-01	-9.927986e-01	2.225971e-01
3.012165376054690e-03	-3.054503e-01	-1.065566e+00	2.566287e-01
3.013495222461349e-03	-3.387597e-01	-1.137567e+00	2.904553e-01
3.014825068868009e-03	-3.720472e-01	-1.208803e+00	3.240770e-01
3.016154915274668e-03	-4.053128e-01	-1.279273e+00	3.574939e-01
3.017484761681327e-03	-4.385566e-01	-1.348978e+00	3.907058e-01
3.032133199181327e-03	-8.021199e-01	-2.105443e+00	7.559450e-01
3.041898824181327e-03	-1.043042e+00	-2.598490e+00	9.977132e-01
3.051664449181327e-03	-1.277896e+00	-3.078172e+00	1.233531e+00
3.061430074181326e-03	-1.506682e+00	-3.544488e+00	1.463398e+00
3.071195699181326e-03	-1.729400e+00	-3.997440e+00	1.687315e+00
3.080961324181326e-03	-1.946050e+00	-4.437027e+00	1.905281e+00
3.090726949181326e-03	-2.156631e+00	-4.863249e+00	2.117297e+00
3.100492574181326e-03	-2.361145e+00	-5.276106e+00	2.323362e+00
3.116536100967039e-03	-2.680084e+00	-5.920376e+00	2.645241e+00
3.132579627752753e-03	-2.965570e+00	-6.497130e+00	2.933913e+00
3.148623154538467e-03	-3.217604e+00	-7.006369e+00	3.189380e+00
3.164666681324182e-03	-3.436186e+00	-7.448092e+00	3.411640e+00
3.180710208109895e-03	-3.621315e+00	-7.822300e+00	3.600694e+00
3.196753734895609e-03	-3.772992e+00	-8.128992e+00	3.756541e+00
3.212797261681323e-03	-3.891217e+00	-8.368168e+00	3.879183e+00
3.234421145609894e-03	-3.976420e+00	-8.542029e+00	3.970649e+00
3.256045029538465e-03	-3.991464e+00	-8.574604e+00	3.991807e+00
3.277668913467036e-03	-3.936349e+00	-8.465891e+00	3.942655e+00
3.299292797395607e-03	-3.811073e+00	-8.215891e+00	3.823195e+00
3.320916681324178e-03	-3.615638e+00	-7.824604e+00	3.633426e+00
3.342540565252749e-03	-3.350044e+00	-7.292030e+00	3.373347e+00
3.364164449181320e-03	-3.014290e+00	-6.618169e+00	3.042960e+00
3.376022708109891e-03	-2.806858e+00	-6.201618e+00	2.838153e+00
3.387880967038462e-03	-2.587101e+00	-5.759472e+00	2.620844e+00
3.399739225967033e-03	-2.355021e+00	-5.291731e+00	2.391034e+00
3.411597484895605e-03	-2.110617e+00	-4.798394e+00	2.148722e+00
3.423455743824176e-03	-1.853888e+00	-4.279461e+00	1.893907e+00
3.435314002752747e-03	-1.584836e+00	-3.734933e+00	1.626591e+00
3.447172261681318e-03	-1.303460e+00	-3.164810e+00	1.346773e+00
3.452752618824175e-03	-1.169672e+00	-2.893814e+00	1.213580e+00
3.458332975967032e-03	-1.034864e+00	-2.619196e+00	1.079394e+00
3.463913333109889e-03	-8.990361e-01	-2.340955e+00	9.442159e-01
3.469493690252746e-03	-7.621886e-01	-2.059090e+00	8.080459e-01
3.475074047395603e-03	-6.243212e-01	-1.773603e+00	6.708838e-01
3.480654404538460e-03	-4.854340e-01	-1.484493e+00	5.327297e-01
3.486234761681317e-03	-3.455270e-01	-1.191760e+00	3.935834e-01
3.491117574181317e-03	-2.231238e-01	-9.274058e-01	2.726113e-01
3.496000386681317e-03	-1.005107e-01	-6.505563e-01	1.533139e-01
3.498521131870930e-03	-3.716747e-02	-4.962900e-01	9.432160e-02
3.499561380231813e-03	-1.102370e-02	-4.245405e-01	7.266776e-02
3.500369030873943e-03	9.274749e-03	-3.605564e-01	5.921877e-02
3.500878684663353e-03	2.208364e-02	-3.138365e-01	5.366045e-02
3.501247788589106e-03	3.136003e-02	-2.744764e-01	5.238099e-02
3.501554222814557e-03	3.906126e-02	-2.365150e-01	5.390664e-02
3.501886024533790e-03	4.739986e-02	-1.889524e-01	5.835275e-02
3.502211323843438e-03	5.557484e-02	-1.352109e-01	6.515645e-02
3.502551331342904e-03	6.411920e-02	-7.067678e-02	7.424506e-02
3.502947968507979e-03	7.408629e-02	1.471743e-02	8.619583e-02
3.503340201012535e-03	8.394224e-02	1.094892e-01	9.857830e-02
3.503803080815015e-03	9.557275e-02	2.316397e-01	1.132634e-01
3.504033633833819e-03	1.013654e-01	2.957283e-01	1.202972e-01
3.504198487486363e-03	1.055073e-01	3.418709e-01	1.247359e-01
3.504375723926432e-03	1.099601e-01	3.888992e-01	1.283771e-01
3.504530778103378e-03	1.138555e-01	4.262719e-01	1.303898e-01
3.504659020517691e-03	1.170772e-01	4.516972e-01	1.307910e-01
3.504740098044765e-03	1.191140e-01	4.645070e-01	1.305710e-01
3.504830417601423e-03	1.213830e-01	4.764415e-01	1.302103e-01
3.504926167454314e-03	1.237883e-01	4.868111e-01	1.298699e-01
3.504994164796717e-03	1.254964e-01	4.928471e-01	1.297715e-01
3.505066406632360e-03	1.273112e-01	4.981327e-01	1.299109e-01
3.505162111277042e-03	1.297153e-01	5.040492e-01	1.304688e-01
3.505249877090922e-03	1.319199e-01	5.086694e-01	1.313680e-01
3.505364433929797e-03	1.347974e-01	5.138666e-01	1.330660e-01
3.505507158509165e-03	1.383824e-01	5.196408e-01	1.357396e-01
3.505658357618851e-03	1.421801e-01	5.252595e-01	1.390277e-01
3.505831775539737e-03	1.465357e-01	5.313566e-01	1.431274e-01
3.506039637864554e-03	1.517562e-01	5.384298e-01	1.482302e-01
3.506579017294394e-03	1.653017e-01	5.562427e-01	1.616840e-01
3.507966436305895e-03	2.001348e-01	6.001453e-01	1.963920e-01
3.509816328321230e-03	2.465549e-01	6.560833e-01	2.426955e-01
3.513516112351899e-03	3.392888e-01	7.638081e-01	3.352824e-01
3.516917894456321e-03	4.243928e-01	8.595386e-01	4.202936e-01
3.521800706956321e-03	5.461997e-01	9.930539e-01	5.419945e-01
3.531566331956320e-03	7.881573e-01	1.252192e+00	7.838584e-01
3.542029501599177e-03	1.046691e+00	1.522322e+00	1.042347e+00
3.552492671242034e-03	1.298078e+00	1.783932e+00	1.293712e+00
3.562955840884891e-03	1.542320e+00	2.037024e+00	1.537953e+00
3.573419010527748e-03	1.779415e+00	2.281597e+00	1.775070e+00
3.583882180170605e-03	2.009364e+00	2.517651e+00	2.005063e+00
3.594345349813462e-03	2.232167e+00	2.745186e+00	2.227932e+00
3.604808519456319e-03	2.447824e+00	2.964202e+00	2.443678e+00
3.620852046242033e-03	2.759536e+00	3.281208e+00	2.755561e+00
3.636895573027747e-03	3.037205e+00	3.563521e+00	3.033434e+00
3.652939099813460e-03	3.280832e+00	3.811142e+00	3.277298e+00
3.668982626599175e-03	3.490415e+00	4.024071e+00	3.487151e+00
3.685026153384889e-03	3.665956e+00	4.202308e+00	3.662995e+00
3.701069680170603e-03	3.807454e+00	4.345853e+00	3.804829e+00
3.717113206956316e-03	3.914908e+00	4.454706e+00	3.912652e+00
3.721996019456316e-03	3.938240e+00	4.478427e+00	3.936098e+00
3.742922358742030e-03	3.991049e+00	4.532594e+00	3.989441e+00
3.763848698027744e-03	3.978810e+00	4.520813e+00	3.977735e+00
3.784775037313458e-03	3.901522e+00	4.443082e+00	3.900979e+00
3.805701376599172e-03	3.759186e+00	4.299403e+00	3.759175e+00
3.826627715884886e-03	3.551801e+00	4.089774e+00	3.552322e+00
3.847554055170599e-03	3.279367e+00	3.814197e+00	3.280419e+00
3.868480394456313e-03	2.941885e+00	3.472670e+00	2.943468e+00
3.880338653384884e-03	2.728578e+00	3.256803e+00	2.730437e+00
3.892196912313456e-03	2.503447e+00	3.028111e+00	2.505565e+00
3.904055171242027e-03	2.266492e+00	2.786594e+00	2.268852e+00
3.915913430170598e-03	2.017715e+00	2.532251e+00	2.020299e+00
3.927771689099169e-03	1.757114e+00	2.265082e+00	1.759904e+00
3.939629948027741e-03	1.484690e+00	1.985088e+00	1.487669e+00
3.951488206956312e-03	1.200442e+00	1.692268e+00	1.203593e+00
3.955673474813455e-03	1.099523e+00	1.587882e+00	1.102730e+00
3.959858742670597e-03	9.980202e-01	1.482110e+00	1.001275e+00
3.964044010527740e-03	8.959337e-01	1.374951e+00	8.992307e-01
3.968229278384883e-03	7.932636e-01	1.266405e+00	7.965954e-01
3.972414546242026e-03	6.900098e-01	1.156472e+00	6.933696e-01
3.976599814099168e-03	5.861723e-01	1.045151e+00	5.895533e-01
3.980785081956311e-03	4.817512e-01	9.324442e-01	4.851465e-01
3.985667894456311e-03	3.597185e-01	7.969393e-01	3.630936e-01
3.990550706956311e-03	2.373471e-01	6.546060e-01	2.406196e-01
3.995433519456311e-03	1.147524e-01	5.008448e-01	1.177107e-01
3.997559950822307e-03	6.132272e-02	4.242365e-01	6.383973e-02
3.998905488685645e-03	2.750785e-02	3.658964e-01	2.935449e-02
3.999757458472421e-03	6.095731e-03	3.194260e-01	7.037533e-03
4.000539377352159e-03	-1.355601e-02	2.612157e-01	-1.430316e-02
4.001438997687963e-03	-3.616546e-02	1.657798e-01	-4.025770e-02
4.002212173139701e-03	-5.559618e-02	4.799323e-02	-6.377355e-02
4.003042930462709e-03	-7.647253e-02	-1.206097e-01	-8.964644e-02
4.003602178046980e-03	-9.052488e-02	-2.575320e-01	-1.064434e-01
4.003912754279264e-03	-9.832834e-02	-3.423823e-01	-1.144888e-01
4.004060325085033e-03	-1.020360e-01	-3.845337e-01	-1.170338e-01
4.004164978098280e-03	-1.046654e-01	-4.146205e-01	-1.174935e-01
4.004260428147020e-03	-1.070634e-01	-4.415675e-01	-1.161786e-01
4.004396111769380e-03	-1.104723e-01	-4.783042e-01	-1.109653e-01
4.004548180974800e-03	-1.142927e-01	-5.167062e-01	-1.006627e-01
4.004687964904015e-03	-1.178044e-01	-5.484694e-01	-8.687667e-02
4.004848238338865e-03	-1.218307e-01	-5.800745e-01	-6.701745e-02
4.005040141549575e-03	-1.266514e-01	-6.122178e-01	-4.054395e-02
4.005212310260593e-03	-1.309762e-01	-6.363901e-01	-1.637412e-02
4.005386350870308e-03	-1.353479e-01	-6.569380e-01	6.808879e-03
4.005559666532693e-03	-1.397012e-01	-6.743726e-01	2.729213e-02
4.005814499043208e-03	-1.461018e-01	-6.965951e-01	5.273087e-02
4.006046760274389e-03	-1.519351e-01	-7.144890e-01	7.134776e-02
4.006366239761451e-03	-1.599584e-01	-7.366127e-01	9.102163e-02
4.006724732618364e-03	-1.689607e-01	-7.596821e-01	1.081922e-01
4.007044612072591e-03	-1.769926e-01	-7.792388e-01	1.204369e-01
4.007388625752278e-03	-1.856297e-01	-7.996097e-01	1.316144e-01
4.008177874478412e-03	-2.054420e-01	-8.450841e-01	1.539743e-01
4.009510953335826e-03	-2.388981e-01	-9.195575e-01	1.884966e-01
4.010844032193240e-03	-2.723322e-01	-9.932633e-01	2.228140e-01
4.012177111050653e-03	-3.057443e-01	-1.066201e+00	2.569263e-01
4.013510189908067e-03	-3.391344e-01	-1.138372e+00	2.908337e-01
4.014843268765481e-03	-3.725025e-01	-1.209775e+00	3.245361e-01
4.016176347622895e-03	-4.058486e-01	-1.280410e+00	3.580334e-01
4.017509426480308e-03	-4.391727e-01	-1.350278e+00	3.913258e-01
4.032157863980308e-03	-8.027272e-01	-2.106694e+00	7.565545e-01
4.041923488980308e-03	-1.043640e+00	-2.599715e+00	9.983140e-01
4.051689113980308e-03	-1.278483e+00	-3.079369e+00	1.234121e+00
4.061454738980307e-03	-1.507256e+00	-3.545655e+00	1.463975e+00
4.071220363980307e-03	-1.729959e+00	-3.998573e+00	1.687877e+00
4.080985988980307e-03	-1.946591e+00	-4.438123e+00	1.905826e+00
4.090751613980307e-03	-2.157153e+00	-4.864304e+00	2.117822e+00
4.100517238980307e-03	-2.361645e+00	-5.277118e+00	2.323866e+00
4.116560765766021e-03	-2.680544e+00	-5.921305e+00	2.645705e+00
4.132604292551734e-03	-2.965986e+00	-6.497970e+00	2.934334e+00
4.148647819337449e-03	-3.217973e+00	-7.007113e+00	3.189753e+00
4.164691346123162e-03	-3.436503e+00	-7.448733e+00	3.411963e+00
4.180734872908876e-03	-3.621578e+00	-7.822830e+00	3.600963e+00
4.196778399694590e-03	-3.773197e+00	-8.129406e+00	3.756753e+00
4.212821926480304e-03	-3.891361e+00	-8.368459e+00	3.879333e+00
4.234445810408875e-03	-3.976477e+00	-8.542146e+00	3.970713e+00
4.256069694337446e-03	-3.991437e+00	-8.574551e+00	3.991787e+00
4.277693578266017e-03	-3.936240e+00	-8.465674e+00	3.942554e+00
4.299317462194588e-03	-3.810886e+00	-8.215516e+00	3.823014e+00
4.320941346123159e-03	-3.615375e+00	-7.824076e+00	3.633168e+00
4.342565230051730e-03	-3.349707e+00	-7.291354e+00	3.373016e+00
4.364189113980301e-03	-3.013883e+00	-6.617350e+00	3.042557e+00
4.376047372908872e-03	-2.806416e+00	-6.200731e+00	2.837717e+00
4.387905631837444e-03	-2.586629e+00	-5.758521e+00	2.620377e+00
4.399763890766015e-03	-2.354520e+00	-5.290721e+00	2.390537e+00
4.411622149694585e-03	-2.110090e+00	-4.797331e+00	2.148199e+00
4.423480408623157e-03	-1.853339e+00	-4.278351e+00	1.893362e+00
4.435338667551728e-03	-1.584267e+00	-3.733780e+00	1.626026e+00
4.447196926480299e-03	-1.302874e+00	-3.163619e+00	1.346190e+00
4.452777283623156e-03	-1.169079e+00	-2.892610e+00	1.212989e+00
4.458357640766014e-03	-1.034265e+00	-2.617977e+00	1.078797e+00
4.463937997908870e-03	-8.984321e-01	-2.339720e+00	9.436143e-01
4.469518355051727e-03	-7.615800e-01	-2.057838e+00	8.074401e-01
4.475098712194584e-03	-6.237089e-01	-1.772332e+00	6.702748e-01
4.480679069337442e-03	-4.848187e-01	-1.483202e+00	5.321183e-01
4.486259426480298e-03	-3.449094e-01	-1.190447e+00	3.929707e-01
4.491142238980298e-03	-2.225049e-01	-9.260412e-01	2.720030e-01
4.496025051480298e-03	-9.989097e-02	-6.491256e-01	1.527172e-01
4.498522012736744e-03	-3.714534e-02	-4.962610e-01	9.429931e-02
4.499559781907511e-03	-1.106387e-02	-4.246783e-01	7.269560e-02
4.500364795185204e-03	9.168295e-03	-3.609481e-01	5.926691e-02
4.500872636048726e-03	2.193163e-02	-3.144514e-01	5.370056e-02
4.501243745458231e-03	3.125842e-02	-2.749149e-01	5.239517e-02
4.501556341050606e-03	3.911449e-02	-2.361865e-01	5.394916e-02
4.501892224031127e-03	4.755566e-02	-1.879824e-01	5.846725e-02
4.502216377618014e-03	5.570184e-02	-1.343304e-01	6.527529e-02
4.502555448282732e-03	6.422266e-02	-6.984112e-02	7.436348e-02
4.502954760109363e-03	7.425696e-02	1.633614e-02	8.640994e-02
4.503354839541533e-03	8.431007e-02	1.132397e-01	9.904401e-02
4.503815813497163e-03	9.589267e-02	2.351343e-01	1.136591e-01
4.504041158572580e-03	1.015545e-01	2.978410e-01	1.205156e-01
4.504204723250364e-03	1.056639e-01	3.435572e-01	1.248806e-01
4.504385827368461e-03	1.102139e-01	3.915362e-01	1.285660e-01
4.504526757534118e-03	1.137545e-01	4.254858e-01	1.303810e-01
4.504653949197687e-03	1.169498e-01	4.508148e-01	1.307905e-01
4.504734701236194e-03	1.189785e-01	4.637172e-01	1.305848e-01
4.504824457768518e-03	1.212333e-01	4.756571e-01	1.302351e-01
4.504932420277435e-03	1.239454e-01	4.873226e-01	1.298652e-01
4.505006293274013e-03	1.258011e-01	4.937916e-01	1.297805e-01
4.505080761785045e-03	1.276718e-01	4.990988e-01	1.299648e-01
4.505177470423631e-03	1.301011e-01	5.049127e-01	1.305945e-01
4.505264537109157e-03	1.322881e-01	5.093837e-01	1.315488e-01
4.505383197298593e-03	1.352687e-01	5.146573e-01	1.333889e-01
4.505534081114492e-03	1.390586e-01	5.206683e-01	1.362984e-01
4.505684971685018e-03	1.428485e-01	5.262149e-01	1.396384e-01
4.505865988759447e-03	1.473950e-01	5.325339e-01	1.439583e-01
4.506079160521783e-03	1.527488e-01	5.397570e-01	1.492106e-01
4.506644588671301e-03	1.669482e-01	5.583729e-01	1.633233e-01
4.508193480689808e-03	2.058337e-01	6.071470e-01	2.020745e-01
4.510258670047818e-03	2.576500e-01	6.692910e-01	2.537692e-01
4.513698463865018e-03	3.438550e-01	7.690321e-01	3.398422e-01
4.517434538332153e-03	4.373019e-01	8.737992e-01	4.331875e-01
4.522317350832153e-03	5.590599e-01	1.007016e+00	5.548480e-01
4.532082975832153e-03	8.008832e-01	1.265662e+00	7.965809e-01
4.542546145475009e-03	1.059216e+00	1.535439e+00	1.054871e+00
4.553009315117867e-03	1.310353e+00	1.796671e+00	1.305986e+00
4.563472484760724e-03	1.554292e+00	2.049357e+00	1.549926e+00
4.573935654403580e-03	1.791034e+00	2.293499e+00	1.786692e+00
4.584398824046437e-03	2.020580e+00	2.529096e+00	2.016282e+00
4.594861993689294e-03	2.242929e+00	2.756148e+00	2.238698e+00
4.605325163332151e-03	2.458081e+00	2.974655e+00	2.453939e+00
4.622066234760722e-03	2.782212e+00	3.304243e+00	2.778252e+00
4.638807306189294e-03	3.068891e+00	3.595686e+00	3.065148e+00
4.655548377617865e-03	3.318117e+00	3.848983e+00	3.314626e+00
4.672289449046435e-03	3.529890e+00	4.064135e+00	3.526686e+00
4.689030520475006e-03	3.704210e+00	4.241141e+00	3.701329e+00
4.705771591903577e-03	3.841078e+00	4.380002e+00	3.838555e+00
4.722512663332149e-03	3.940492e+00	4.480718e+00	3.938363e+00
4.743439002617863e-03	3.991534e+00	4.533102e+00	3.989939e+00
4.764365341903576e-03	3.977590e+00	4.519596e+00	3.976529e+00
4.785291681189290e-03	3.898660e+00	4.440202e+00	3.898131e+00
4.806218020475004e-03	3.754742e+00	4.294918e+00	3.754746e+00
4.827144359760718e-03	3.545839e+00	4.083746e+00	3.546373e+00
4.848070699046431e-03	3.271949e+00	3.806684e+00	3.273014e+00
4.868997038332146e-03	2.933072e+00	3.463733e+00	2.934667e+00
4.880855297260717e-03	2.719072e+00	3.247161e+00	2.720942e+00
4.892713556189288e-03	2.493308e+00	3.017812e+00	2.495437e+00
4.904571815117859e-03	2.255782e+00	2.775686e+00	2.258152e+00
4.916430074046430e-03	2.006493e+00	2.520783e+00	2.009086e+00
4.928288332975001e-03	1.745442e+00	2.253103e+00	1.748241e+00
4.940146591903572e-03	1.472627e+00	1.972647e+00	1.475614e+00
4.952004850832144e-03	1.188050e+00	1.679413e+00	1.191208e+00
4.956190118689287e-03	1.087033e+00	1.574905e+00	1.090246e+00
4.960375386546429e-03	9.854410e-01	1.468991e+00	9.887021e-01
4.964560654403572e-03	8.832742e-01	1.361669e+00	8.865764e-01
4.968745922260715e-03	7.805326e-01	1.252940e+00	7.838687e-01
4.972931190117858e-03	6.772161e-01	1.142804e+00	6.805790e-01
4.977116457975000e-03	5.733248e-01	1.031261e+00	5.767073e-01
4.981301725832143e-03	4.688586e-01	9.183109e-01	4.722536e-01
4.986184538332143e-03	3.467845e-01	7.822943e-01	3.501543e-01
4.991067350832143e-03	2.243841e-01	6.388031e-01	2.276341e-01
4.995950163332143e-03	1.017725e-01	4.820839e-01	1.046343e-01
4.998106041390639e-03	4.759925e-02	3.995345e-01	4.982461e-02
4.999662111415031e-03	8.492060e-03	3.261351e-01	9.689895e-03
5.000000000000000e-03	4.898587e-15	3.071838e-01	8.270009e-04
