time	V(v1)	V(v2)	V(vo1)	V(vo2)
3.706140718560001e-03	-9.622687e-03	0.000000e+00	-2.899752e-02	3.827685e-02
3.722176896084198e-03	-9.847582e-03	0.000000e+00	-2.970050e-02	3.922464e-02
3.739846462129356e-03	-9.979657e-03	0.000000e+00	-3.008222e-02	3.974543e-02
3.761221791471948e-03	-9.975153e-03	0.000000e+00	-3.005883e-02	3.972859e-02
3.783266810273614e-03	-9.782344e-03	0.000000e+00	-2.941115e-02	3.887971e-02
3.819017093248681e-03	-9.074393e-03	0.000000e+00	-2.700897e-02	3.569924e-02
3.876035412234727e-03	-7.024916e-03	0.000000e+00	-2.071297e-02	2.733516e-02
3.937850211052280e-03	-3.806496e-03	0.000000e+00	-1.142786e-02	1.497817e-02
3.989777538975410e-03	-6.418547e-04	0.000000e+00	-2.270017e-03	2.776292e-03
4.041894669376198e-03	2.602025e-03	0.000000e+00	7.229404e-03	-9.892308e-03
4.089776931485008e-03	5.346429e-03	0.000000e+00	1.522107e-02	-2.056024e-02
4.146746507623416e-03	7.968331e-03	0.000000e+00	2.306557e-02	-3.104432e-02
4.184780105803529e-03	9.172050e-03	0.000000e+00	2.697609e-02	-3.627957e-02
4.206296390496512e-03	9.625344e-03	0.000000e+00	2.847268e-02	-3.828838e-02
4.222293904593576e-03	9.848858e-03	0.000000e+00	2.917110e-02	-3.923006e-02
4.239988394388897e-03	9.980221e-03	0.000000e+00	2.955094e-02	-3.974837e-02
4.261274723956507e-03	9.974918e-03	0.000000e+00	2.952515e-02	-3.972827e-02
4.283352918191510e-03	9.781220e-03	0.000000e+00	2.887381e-02	-3.887453e-02
4.319156123739813e-03	9.070719e-03	0.000000e+00	2.646339e-02	-3.568311e-02
4.376253696437730e-03	7.015149e-03	0.000000e+00	2.015818e-02	-2.730677e-02
4.437279601265281e-03	3.839625e-03	0.000000e+00	1.099665e-02	-1.511430e-02
4.489233533711758e-03	6.759612e-04	0.000000e+00	1.836128e-03	-2.908954e-03
4.541360345968556e-03	-2.569595e-03	0.000000e+00	-7.667633e-03	9.765319e-03
4.589268407376688e-03	-5.319400e-03	0.000000e+00	-1.567394e-02	2.045269e-02
4.646367124463362e-03	-7.953906e-03	0.000000e+00	-2.355333e-02	3.098326e-02
4.684553567015198e-03	-9.166370e-03	0.000000e+00	-2.749096e-02	3.625471e-02
4.706130056941087e-03	-9.622504e-03	0.000000e+00	-2.899693e-02	3.827607e-02
4.722168883028174e-03	-9.847495e-03	0.000000e+00	-2.970023e-02	3.922427e-02
4.739836743211815e-03	-9.979618e-03	0.000000e+00	-3.008208e-02	3.974523e-02
4.761218166695834e-03	-9.975169e-03	0.000000e+00	-3.005884e-02	3.972862e-02
4.783260913640613e-03	-9.782421e-03	0.000000e+00	-2.941142e-02	3.888006e-02
4.819007572278351e-03	-9.074644e-03	0.000000e+00	-2.700980e-02	3.570034e-02
4.876020462703926e-03	-7.025585e-03	0.000000e+00	-2.071486e-02	2.733766e-02
4.937846975808920e-03	-3.806684e-03	0.000000e+00	-1.142837e-02	1.497884e-02
4.989764431114273e-03	-6.426765e-04	0.000000e+00	-2.272436e-03	2.779517e-03
5.041871134620020e-03	2.600598e-03	0.000000e+00	7.225280e-03	-9.886806e-03
5.089746075354411e-03	5.344790e-03	0.000000e+00	1.521639e-02	-2.055399e-02
5.146708513682815e-03	7.966888e-03	0.000000e+00	2.306104e-02	-3.103825e-02
5.184766497460099e-03	9.171709e-03	0.000000e+00	2.697489e-02	-3.627796e-02
5.206286397360280e-03	9.625173e-03	0.000000e+00	2.847213e-02	-3.828764e-02
5.222286392914853e-03	9.848777e-03	0.000000e+00	2.917084e-02	-3.922971e-02
5.239979281855813e-03	9.980186e-03	0.000000e+00	2.955081e-02	-3.974818e-02
5.261271325662172e-03	9.974933e-03	0.000000e+00	2.952516e-02	-3.972829e-02
5.283347390039768e-03	9.781293e-03	0.000000e+00	2.887407e-02	-3.887486e-02
5.319147198127236e-03	9.070955e-03	0.000000e+00	2.646418e-02	-3.568414e-02
5.376239683783817e-03	7.015776e-03	0.000000e+00	2.015994e-02	-2.730912e-02
5.437277165598609e-03	3.839766e-03	0.000000e+00	1.099702e-02	-1.511480e-02
5.489220925394932e-03	6.767516e-04	0.000000e+00	1.838457e-03	-2.912059e-03
5.541337393652889e-03	-2.568201e-03	0.000000e+00	-7.663621e-03	9.759964e-03
5.589235778398849e-03	-5.317664e-03	0.000000e+00	-1.566897e-02	2.044605e-02
5.646330439492329e-03	-7.952509e-03	0.000000e+00	-2.354889e-02	3.097731e-02
5.684543062611053e-03	-9.166107e-03	0.000000e+00	-2.748999e-02	3.625342e-02
5.706122345373144e-03	-9.622372e-03	0.000000e+00	-2.899650e-02	3.827549e-02
5.722163087217852e-03	-9.847431e-03	0.000000e+00	-2.970003e-02	3.922400e-02
5.739829713637592e-03	-9.979590e-03	0.000000e+00	-3.008197e-02	3.974508e-02
5.761215544924764e-03	-9.975181e-03	0.000000e+00	-3.005886e-02	3.972863e-02
5.783256648651664e-03	-9.782476e-03	0.000000e+00	-2.941162e-02	3.888032e-02
5.819000685816552e-03	-9.074826e-03	0.000000e+00	-2.701040e-02	3.570114e-02
5.876009649702588e-03	-7.026068e-03	0.000000e+00	-2.071625e-02	2.733952e-02
5.937841567790307e-03	-3.806998e-03	0.000000e+00	-1.142929e-02	1.498007e-02
5.989749545897317e-03	-6.436098e-04	0.000000e+00	-2.275180e-03	2.783176e-03
