time	V(v1)	V(v2)	V(vo)
2.351895160284976e-03	8.030351e-02	8.030351e-02	-4.769824e+00
2.367241142427833e-03	7.418664e-02	7.418664e-02	-4.446490e+00
2.382587124570690e-03	6.726075e-02	6.726075e-02	-4.075674e+00
2.393747838856403e-03	6.183611e-02	6.183611e-02	-3.782197e+00
2.404908553142117e-03	5.618039e-02	5.618039e-02	-3.474140e+00
2.416069267427831e-03	5.029357e-02	5.029357e-02	-3.151504e+00
2.427229981713546e-03	4.417565e-02	4.417565e-02	-2.814287e+00
2.438390695999260e-03	3.782665e-02	3.782665e-02	-2.462489e+00
2.449551410284974e-03	3.124655e-02	3.124655e-02	-2.096112e+00
2.460712124570688e-03	2.443536e-02	2.443536e-02	-1.715155e+00
2.466292481713545e-03	2.101042e-02	2.101042e-02	-1.522923e+00
2.471872838856402e-03	1.757028e-02	1.757028e-02	-1.329422e+00
2.477453195999259e-03	1.411495e-02	1.411495e-02	-1.134650e+00
2.483033553142116e-03	1.064441e-02	1.064441e-02	-9.386080e-01
2.488613910284973e-03	7.158677e-03	7.158677e-03	-7.412956e-01
2.494194267427830e-03	3.657742e-03	3.657742e-03	-5.427129e-01
2.499774624570687e-03	1.416075e-04	1.416075e-04	-3.428599e-01
2.509540249570687e-03	-5.990726e-03	-5.990726e-03	6.685151e-03
2.514423062070687e-03	-9.057007e-03	-9.057007e-03	1.819373e-01
2.519305874570687e-03	-1.210763e-02	-1.210763e-02	3.566071e-01
2.524188687070686e-03	-1.514259e-02	-1.514259e-02	5.306946e-01
2.529071499570686e-03	-1.816190e-02	-1.816190e-02	7.041998e-01
2.533954312070686e-03	-2.116555e-02	-2.116555e-02	8.771227e-01
2.538837124570686e-03	-2.415353e-02	-2.415353e-02	1.049463e+00
2.543719937070686e-03	-2.712587e-02	-2.712587e-02	1.221222e+00
2.554183106713543e-03	-3.345336e-02	-3.345336e-02	1.588009e+00
2.564646276356400e-03	-3.957289e-02	-3.957289e-02	1.944214e+00
2.575109445999257e-03	-4.548444e-02	-4.548444e-02	2.289836e+00
2.585572615642114e-03	-5.118802e-02	-5.118802e-02	2.624875e+00
2.596035785284971e-03	-5.668362e-02	-5.668362e-02	2.949332e+00
2.606498954927827e-03	-6.197125e-02	-6.197125e-02	3.263205e+00
2.616962124570685e-03	-6.705090e-02	-6.705090e-02	3.566496e+00
2.633005651356398e-03	-7.430462e-02	-7.430462e-02	4.003681e+00
2.649049178142112e-03	-8.066909e-02	-8.066909e-02	4.391806e+00
2.665092704927826e-03	-8.614430e-02	-8.614430e-02	4.730871e+00
2.681136231713540e-03	-9.073027e-02	-9.073027e-02	5.020877e+00
2.697179758499254e-03	-9.442699e-02	-9.442699e-02	5.261823e+00
2.713223285284968e-03	-9.723446e-02	-9.723446e-02	5.453709e+00
2.729266812070682e-03	-9.915268e-02	-9.915268e-02	5.596536e+00
2.743217704927824e-03	-9.988636e-02	-9.988636e-02	5.667811e+00
2.757168597784967e-03	-9.987039e-02	-9.987039e-02	5.695983e+00
2.771119490642110e-03	-9.910475e-02	-9.910475e-02	5.681054e+00
2.785070383499252e-03	-9.758946e-02	-9.758946e-02	5.623023e+00
2.799021276356395e-03	-9.532450e-02	-9.532450e-02	5.521890e+00
2.812972169213538e-03	-9.230988e-02	-9.230988e-02	5.377655e+00
2.826923062070680e-03	-8.854561e-02	-8.854561e-02	5.190318e+00
2.840873954927822e-03	-8.402316e-02	-8.402316e-02	4.958527e+00
2.854824847784965e-03	-7.896481e-02	-7.896481e-02	4.694450e+00
2.868775740642108e-03	-7.337055e-02	-7.337055e-02	4.398085e+00
2.882726633499250e-03	-6.724038e-02	-6.724038e-02	4.069433e+00
2.896677526356393e-03	-6.057430e-02	-6.057430e-02	3.708494e+00
2.910628419213536e-03	-5.337231e-02	-5.337231e-02	3.315269e+00
2.924579312070678e-03	-4.563441e-02	-4.563441e-02	2.889756e+00
2.932949847784964e-03	-4.085915e-02	-4.085915e-02	2.625637e+00
2.941320383499249e-03	-3.600510e-02	-3.600510e-02	2.356157e+00
2.949690919213535e-03	-3.107226e-02	-3.107226e-02	2.081314e+00
2.958061454927820e-03	-2.606063e-02	-2.606063e-02	1.801110e+00
2.966431990642106e-03	-2.097020e-02	-2.097020e-02	1.515543e+00
2.974802526356391e-03	-1.580099e-02	-1.580099e-02	1.224616e+00
2.983173062070677e-03	-1.055299e-02	-1.055299e-02	9.283258e-01
2.986660785284962e-03	-8.368839e-03	-8.368839e-03	8.047319e-01
2.990148508499248e-03	-6.183294e-03	-6.183294e-03	6.808990e-01
2.993636231713534e-03	-3.996356e-03	-3.996356e-03	5.568271e-01
2.997123954927819e-03	-1.808025e-03	-1.808025e-03	4.325163e-01
3.000611678142105e-03	3.816988e-04	3.816988e-04	3.079665e-01
3.004099401356390e-03	2.572816e-03	2.572816e-03	1.831777e-01
3.007587124570676e-03	4.765326e-03	4.765326e-03	5.814992e-02
