time	V(v1)	V(v2)	V(vo)
3.572362056412149e-03	-4.391607e-01	-4.391607e-01	8.495336e+00
3.587010493912149e-03	-5.198737e-01	-5.198737e-01	8.495353e+00
3.601658931412149e-03	-5.961859e-01	-5.961859e-01	8.495364e+00
3.616307368912148e-03	-6.686248e-01	-6.686248e-01	8.495375e+00
3.630955806412148e-03	-7.341884e-01	-7.341884e-01	8.495384e+00
3.645604243912148e-03	-7.928766e-01	-7.928766e-01	8.495393e+00
3.660252681412147e-03	-8.446894e-01	-8.446894e-01	8.495400e+00
3.674901118912147e-03	-8.896269e-01	-8.896269e-01	8.495407e+00
3.689549556412147e-03	-9.276889e-01	-9.276889e-01	8.495413e+00
3.704197993912146e-03	-9.588756e-01	-9.588756e-01	8.495418e+00
3.725821877840717e-03	-9.877047e-01	-9.877047e-01	8.495422e+00
3.747445761769288e-03	-9.987859e-01	-9.987859e-01	8.495424e+00
3.769069645697859e-03	-9.921192e-01	-9.921192e-01	8.495424e+00
3.790693529626430e-03	-9.677046e-01	-9.677046e-01	8.495420e+00
3.812317413555001e-03	-9.255421e-01	-9.255421e-01	8.495415e+00
3.833941297483572e-03	-8.656318e-01	-8.656318e-01	8.495407e+00
3.855565181412143e-03	-7.879735e-01	-7.879735e-01	8.495396e+00
3.866725895697857e-03	-7.422356e-01	-7.422356e-01	8.495391e+00
3.877886609983571e-03	-6.934919e-01	-6.934919e-01	8.495384e+00
3.889047324269285e-03	-6.417425e-01	-6.417425e-01	8.495376e+00
3.900208038555000e-03	-5.869873e-01	-5.869873e-01	8.495367e+00
3.911368752840714e-03	-5.292264e-01	-5.292264e-01	8.495357e+00
3.922529467126427e-03	-4.684597e-01	-4.684597e-01	8.495345e+00
3.933690181412141e-03	-4.046873e-01	-4.046873e-01	8.495332e+00
3.948338618912141e-03	-3.189278e-01	-3.189278e-01	8.495114e+00
3.958104243912141e-03	-2.602091e-01	-2.602091e-01	8.493543e+00
3.967869868912141e-03	-2.005111e-01	-2.005111e-01	8.483801e+00
3.972752681412141e-03	-1.703649e-01	-1.703649e-01	8.468803e+00
3.976219830487565e-03	-1.488599e-01	-1.488599e-01	8.441196e+00
3.978489702363727e-03	-1.347421e-01	-1.347421e-01	8.371231e+00
3.980242187220284e-03	-1.238234e-01	-1.238234e-01	8.224368e+00
3.982160353585014e-03	-1.118552e-01	-1.118552e-01	7.951031e+00
3.984593831165669e-03	-9.664872e-02	-9.664872e-02	7.497540e+00
3.987317152839794e-03	-7.960436e-02	-7.960436e-02	6.881014e+00
3.992199965339794e-03	-4.898944e-02	-4.898944e-02	5.602403e+00
3.996648410594804e-03	-2.105710e-02	-2.105710e-02	4.312005e+00
4.001531223094804e-03	9.620810e-03	9.620810e-03	2.788126e+00
4.006414035594804e-03	4.028967e-02	4.028967e-02	1.195577e+00
4.011296848094804e-03	7.092060e-02	7.092060e-02	-4.439752e-01
4.016179660594804e-03	1.014848e-01	1.014848e-01	-2.114660e+00
4.025945285594803e-03	1.622979e-01	1.622979e-01	-5.509212e+00
4.030828098094803e-03	1.924897e-01	1.924897e-01	-7.219511e+00
4.035710910594803e-03	2.225003e-01	2.225003e-01	-8.817412e+00
4.039843488490990e-03	2.477373e-01	2.477373e-01	-9.898479e+00
4.040432638686145e-03	2.513219e-01	2.513219e-01	-9.966729e+00
4.044913839103518e-03	2.785217e-01	2.785217e-01	-9.979016e+00
4.049395039520891e-03	3.054487e-01	3.054487e-01	-9.988569e+00
4.053876239938264e-03	3.321029e-01	3.321029e-01	-9.995386e+00
4.058357440355638e-03	3.584842e-01	3.584842e-01	-9.999467e+00
4.062838640773011e-03	3.845927e-01	3.845927e-01	-1.000081e+01
4.067319841190384e-03	4.104283e-01	4.104283e-01	-9.999426e+00
4.071801041607757e-03	4.359911e-01	4.359911e-01	-9.995302e+00
4.086449479107757e-03	5.168593e-01	5.168593e-01	-9.995317e+00
4.101097916607756e-03	5.933521e-01	5.933521e-01	-9.995318e+00
4.115746354107756e-03	6.648222e-01	6.648222e-01	-9.995318e+00
4.131789880893470e-03	7.379182e-01	7.379182e-01	-9.995318e+00
4.147833407679184e-03	8.021576e-01	8.021576e-01	-9.995318e+00
4.163876934464898e-03	8.575404e-01	8.575404e-01	-9.995318e+00
4.179920461250612e-03	9.040666e-01	9.040666e-01	-9.995318e+00
4.195963988036326e-03	9.417362e-01	9.417362e-01	-9.995318e+00
4.212007514822039e-03	9.705492e-01	9.705492e-01	-9.995318e+00
4.228051041607754e-03	9.905056e-01	9.905056e-01	-9.995318e+00
4.247582291607753e-03	9.988168e-01	9.988168e-01	-9.995319e+00
4.267113541607753e-03	9.929557e-01	9.929557e-01	-9.995319e+00
4.286644791607752e-03	9.729224e-01	9.729224e-01	-9.995319e+00
4.306176041607752e-03	9.387169e-01	9.387169e-01	-9.995319e+00
4.325707291607752e-03	8.903391e-01	8.903391e-01	-9.995319e+00
4.345238541607751e-03	8.277891e-01	8.277891e-01	-9.995319e+00
4.364769791607751e-03	7.510669e-01	7.510669e-01	-9.995319e+00
4.375232961250607e-03	7.055072e-01	7.055072e-01	-9.995328e+00
4.385696130893465e-03	6.574504e-01	6.574504e-01	-9.995331e+00
4.396159300536322e-03	6.068964e-01	6.068964e-01	-9.995329e+00
4.406622470179178e-03	5.538454e-01	5.538454e-01	-9.995320e+00
4.417085639822035e-03	4.982972e-01	4.982972e-01	-9.995306e+00
4.427548809464893e-03	4.402519e-01	4.402519e-01	-9.995287e+00
4.438011979107749e-03	3.797095e-01	3.797095e-01	-9.995261e+00
4.452660416607749e-03	2.930768e-01	2.930768e-01	-9.993916e+00
4.462426041607749e-03	2.338972e-01	2.338972e-01	-9.986006e+00
4.471238812476045e-03	1.797299e-01	1.797299e-01	-9.950438e+00
4.473740080654427e-03	1.642483e-01	1.642483e-01	-9.896191e+00
4.475523740887596e-03	1.531834e-01	1.531834e-01	-9.773853e+00
4.477628258957508e-03	1.401034e-01	1.401034e-01	-9.497423e+00
4.480289575893714e-03	1.235279e-01	1.235279e-01	-9.016922e+00
4.482866753967355e-03	1.074436e-01	1.074436e-01	-8.442806e+00
4.487670862183929e-03	7.738880e-02	7.738880e-02	-7.193730e+00
4.492553674683929e-03	4.676957e-02	4.676957e-02	-5.783179e+00
4.497436487183929e-03	1.610633e-02	1.610633e-02	-4.262143e+00
4.502319299683929e-03	-1.457207e-02	-1.457207e-02	-2.669627e+00
4.507202112183929e-03	-4.523676e-02	-4.523676e-02	-1.029775e+00
4.512084924683929e-03	-7.585888e-02	-7.585888e-02	6.418509e-01
4.516967737183929e-03	-1.064096e-01	-1.064096e-01	2.334627e+00
4.526733362183928e-03	-1.671819e-01	-1.671819e-01	5.755074e+00
4.531616174683928e-03	-1.973463e-01	-1.973463e-01	7.350430e+00
4.535695210483762e-03	-2.224041e-01	-2.224041e-01	8.402230e+00
4.536275657665449e-03	-2.259583e-01	-2.259583e-01	8.467702e+00
4.541430845946466e-03	-2.574652e-01	-2.574652e-01	8.479713e+00
4.546586034227482e-03	-2.886223e-01	-2.886223e-01	8.489036e+00
4.551741222508498e-03	-3.194296e-01	-3.194296e-01	8.495671e+00
4.556896410789515e-03	-3.498870e-01	-3.498870e-01	8.499619e+00
4.562051599070531e-03	-3.799946e-01	-3.799946e-01	8.500879e+00
4.567206787351548e-03	-4.097523e-01	-4.097523e-01	8.499451e+00
4.572361975632564e-03	-4.391602e-01	-4.391602e-01	8.495336e+00
4.587010413132564e-03	-5.198733e-01	-5.198733e-01	8.495353e+00
4.601658850632563e-03	-5.961854e-01	-5.961854e-01	8.495364e+00
4.607239207775420e-03	-6.240421e-01	-6.240421e-01	8.495368e+00
4.612819564918278e-03	-6.510517e-01	-6.510517e-01	8.495372e+00
4.618399922061135e-03	-6.772143e-01	-6.772143e-01	8.495376e+00
4.623980279203991e-03	-7.025298e-01	-7.025298e-01	8.495379e+00
4.629560636346848e-03	-7.269984e-01	-7.269984e-01	8.495383e+00
4.635140993489706e-03	-7.506199e-01	-7.506199e-01	8.495386e+00
4.640721350632562e-03	-7.733943e-01	-7.733943e-01	8.495390e+00
4.645604163132562e-03	-7.924759e-01	-7.924759e-01	8.495393e+00
4.675598582775419e-03	-8.940352e-01	-8.940352e-01	8.495408e+00
4.705593002418276e-03	-9.615269e-01	-9.615269e-01	8.495418e+00
4.735587422061132e-03	-9.949512e-01	-9.949512e-01	8.495423e+00
4.765581841703988e-03	-9.943081e-01	-9.943081e-01	8.495424e+00
4.795576261346845e-03	-9.595974e-01	-9.595974e-01	8.495419e+00
4.825570680989702e-03	-8.908194e-01	-8.908194e-01	8.495410e+00
4.855565100632558e-03	-7.879738e-01	-7.879738e-01	8.495396e+00
4.866725814918272e-03	-7.422359e-01	-7.422359e-01	8.495391e+00
4.877886529203986e-03	-6.934922e-01	-6.934922e-01	8.495384e+00
4.889047243489700e-03	-6.417428e-01	-6.417428e-01	8.495376e+00
4.900207957775414e-03	-5.869877e-01	-5.869877e-01	8.495367e+00
4.911368672061128e-03	-5.292268e-01	-5.292268e-01	8.495357e+00
4.922529386346842e-03	-4.684602e-01	-4.684602e-01	8.495345e+00
4.933690100632556e-03	-4.046878e-01	-4.046878e-01	8.495332e+00
4.948338538132556e-03	-3.189283e-01	-3.189283e-01	8.495114e+00
4.958104163132556e-03	-2.602096e-01	-2.602096e-01	8.493543e+00
4.967869788132556e-03	-2.005116e-01	-2.005116e-01	8.483801e+00
4.972752600632555e-03	-1.703654e-01	-1.703654e-01	8.468804e+00
4.976219775843354e-03	-1.488602e-01	-1.488602e-01	8.441197e+00
4.978489664899151e-03	-1.347423e-01	-1.347423e-01	8.371233e+00
4.980242149355139e-03	-1.238236e-01	-1.238236e-01	8.224372e+00
4.982160324519569e-03	-1.118554e-01	-1.118554e-01	7.951036e+00
4.984593784913211e-03	-9.664900e-02	-9.664900e-02	7.497550e+00
4.987317097295787e-03	-7.960472e-02	-7.960472e-02	6.881027e+00
4.992199909795787e-03	-4.898980e-02	-4.898980e-02	5.602418e+00
4.996648362692534e-03	-2.105740e-02	-2.105740e-02	4.318419e+00
5.000000000000000e-03	-1.224647e-15	-1.224647e-15	3.292790e+00
