time	V(v1)	V(v2)	V(vo1)	V(vo2)
2.876898725070614e-03	0.000000e+00	-6.986208e-03	6.530902e-03	-2.713450e-02
2.938029911096773e-03	0.000000e+00	-3.796052e-03	3.469917e-03	-1.487330e-02
2.989814762607875e-03	0.000000e+00	-6.395206e-04	4.253303e-04	-2.688496e-03
3.041765493294015e-03	0.000000e+00	2.594188e-03	-2.732357e-03	9.940225e-03
3.089495698849890e-03	0.000000e+00	5.331487e-03	-5.391103e-03	2.056589e-02
3.146904916224361e-03	0.000000e+00	7.974341e-03	-8.033306e-03	3.111585e-02
3.184761682562269e-03	0.000000e+00	9.171589e-03	-9.336369e-03	3.631211e-02
3.206282861635099e-03	0.000000e+00	9.625113e-03	-9.838497e-03	3.831052e-02
3.222283735183417e-03	0.000000e+00	9.848748e-03	-1.007406e-02	3.924487e-02
3.239976057747373e-03	0.000000e+00	9.980173e-03	-1.020371e-02	3.975449e-02
3.261270123305555e-03	0.000000e+00	9.974939e-03	-1.019877e-02	3.972392e-02
3.283345434113706e-03	0.000000e+00	9.781318e-03	-9.985460e-03	3.885955e-02
3.319144040132975e-03	0.000000e+00	9.071039e-03	-9.187871e-03	3.565219e-02
3.376234725898488e-03	0.000000e+00	7.015998e-03	-7.092771e-03	2.724863e-02
3.437725225531189e-03	0.000000e+00	3.813756e-03	-4.019402e-03	1.493771e-02
3.489553008427684e-03	0.000000e+00	6.559326e-04	-9.746652e-04	2.752258e-03
3.541559712697657e-03	0.000000e+00	-2.581699e-03	2.186702e-03	-9.891218e-03
3.589302186751895e-03	0.000000e+00	-5.321197e-03	4.847924e-03	-2.052682e-02
3.646609128470979e-03	0.000000e+00	-7.963113e-03	7.484865e-03	-3.105578e-02
3.685390487444038e-03	0.000000e+00	-9.187263e-03	8.817662e-03	-3.637059e-02
3.706744796049126e-03	0.000000e+00	-9.632945e-03	9.313587e-03	-3.834425e-02
3.722631032078067e-03	0.000000e+00	-9.852505e-03	9.544648e-03	-3.926063e-02
3.740397482333075e-03	0.000000e+00	-9.981805e-03	9.672435e-03	-3.976278e-02
3.761427262263239e-03	0.000000e+00	-9.974235e-03	9.665119e-03	-3.972283e-02
3.783601055486128e-03	0.000000e+00	-9.777965e-03	9.448187e-03	-3.884393e-02
3.819556733967681e-03	0.000000e+00	-9.060094e-03	8.642448e-03	-3.560390e-02
3.876882492884321e-03	0.000000e+00	-6.986938e-03	6.531599e-03	-2.713730e-02
3.938022734230813e-03	0.000000e+00	-3.796469e-03	3.470253e-03	-1.487464e-02
3.989832032461208e-03	0.000000e+00	-6.384377e-04	4.242598e-04	-2.684215e-03
4.041807783334482e-03	0.000000e+00	2.596754e-03	-2.734809e-03	9.950026e-03
4.089560950245995e-03	0.000000e+00	5.334956e-03	-5.394420e-03	2.057914e-02
4.146975342117074e-03	0.000000e+00	7.977010e-03	-8.036163e-03	3.112725e-02
4.184780546368433e-03	0.000000e+00	9.172061e-03	-9.336956e-03	3.631445e-02
4.206296714023377e-03	0.000000e+00	9.625348e-03	-9.838752e-03	3.831153e-02
4.222294147784594e-03	0.000000e+00	9.848861e-03	-1.007418e-02	3.924534e-02
4.239988689409513e-03	0.000000e+00	9.980222e-03	-1.020377e-02	3.975474e-02
4.261274833976821e-03	0.000000e+00	9.974917e-03	-1.019876e-02	3.972388e-02
4.283353097166239e-03	0.000000e+00	9.781218e-03	-9.985344e-03	3.885908e-02
4.319156412707419e-03	0.000000e+00	9.070711e-03	-9.187511e-03	3.565074e-02
4.376254150096599e-03	0.000000e+00	7.015129e-03	-7.091935e-03	2.724528e-02
4.437735559372146e-03	0.000000e+00	3.813156e-03	-4.018808e-03	1.493534e-02
4.489584453410205e-03	0.000000e+00	6.539611e-04	-9.727322e-04	2.744525e-03
4.541612367074577e-03	0.000000e+00	-2.584895e-03	2.189772e-03	-9.903492e-03
4.589377556171007e-03	0.000000e+00	-5.325206e-03	4.851817e-03	-2.054237e-02
4.646674042370484e-03	0.000000e+00	-7.965580e-03	7.487599e-03	-3.106669e-02
4.685395573521402e-03	0.000000e+00	-9.187389e-03	8.817903e-03	-3.637154e-02
4.706748533905165e-03	0.000000e+00	-9.633007e-03	9.313656e-03	-3.834452e-02
4.722633842892936e-03	0.000000e+00	-9.852536e-03	9.544681e-03	-3.926076e-02
4.740400894050596e-03	0.000000e+00	-9.981818e-03	9.672452e-03	-3.976284e-02
4.761428534234543e-03	0.000000e+00	-9.974229e-03	9.665119e-03	-3.972282e-02
4.783603124601208e-03	0.000000e+00	-9.777937e-03	9.448157e-03	-3.884380e-02
4.819560074278353e-03	0.000000e+00	-9.060005e-03	8.642351e-03	-3.560351e-02
4.876887734699235e-03	0.000000e+00	-6.986702e-03	6.531365e-03	-2.713636e-02
4.938027715777810e-03	0.000000e+00	-3.796180e-03	3.469938e-03	-1.487338e-02
4.989857154561381e-03	0.000000e+00	-6.368625e-04	4.227132e-04	-2.678029e-03
5.041853052243321e-03	0.000000e+00	2.599501e-03	-2.737442e-03	9.960551e-03
5.089628322233941e-03	0.000000e+00	5.338536e-03	-5.397850e-03	2.059284e-02
5.147047119109984e-03	0.000000e+00	7.979729e-03	-8.039083e-03	3.113891e-02
5.184797946516380e-03	0.000000e+00	9.172497e-03	-9.337509e-03	3.631666e-02
5.206309491890034e-03	0.000000e+00	9.625566e-03	-9.838989e-03	3.831247e-02
5.222303752799802e-03	0.000000e+00	9.848965e-03	-1.007429e-02	3.924578e-02
5.240000341566900e-03	0.000000e+00	9.980269e-03	-1.020383e-02	3.975497e-02
5.261279179330494e-03	0.000000e+00	9.974899e-03	-1.019876e-02	3.972385e-02
5.283360165935355e-03	0.000000e+00	9.781125e-03	-9.985237e-03	3.885865e-02
5.319167825723846e-03	0.000000e+00	9.070409e-03	-9.187179e-03	3.564941e-02
5.376272067620726e-03	0.000000e+00	7.014326e-03	-7.091158e-03	2.724216e-02
5.437746763306680e-03	0.000000e+00	3.812505e-03	-4.018165e-03	1.493276e-02
5.489613073393890e-03	0.000000e+00	6.521667e-04	-9.709739e-04	2.737492e-03
5.541658247653772e-03	0.000000e+00	-2.587680e-03	2.192447e-03	-9.914185e-03
5.589443986445692e-03	0.000000e+00	-5.328739e-03	4.855210e-03	-2.055592e-02
5.646743112977477e-03	0.000000e+00	-7.968202e-03	7.490425e-03	-3.107797e-02
5.685410942017808e-03	0.000000e+00	-9.187770e-03	8.818398e-03	-3.637352e-02
5.706759828655233e-03	0.000000e+00	-9.633198e-03	9.313862e-03	-3.834534e-02
5.722642336441280e-03	0.000000e+00	-9.852627e-03	9.544777e-03	-3.926114e-02
5.740411203462833e-03	0.000000e+00	-9.981857e-03	9.672503e-03	-3.976304e-02
5.761432377817439e-03	0.000000e+00	-9.974212e-03	9.665112e-03	-3.972279e-02
5.783609376952790e-03	0.000000e+00	-9.777855e-03	9.448061e-03	-3.884342e-02
5.819570167845590e-03	0.000000e+00	-9.059737e-03	8.642056e-03	-3.560233e-02
5.876903574014208e-03	0.000000e+00	-6.985990e-03	6.530673e-03	-2.713359e-02
5.938038272127816e-03	0.000000e+00	-3.795566e-03	3.469331e-03	-1.487095e-02
5.989883172216818e-03	0.000000e+00	-6.352310e-04	4.211151e-04	-2.671637e-03
6.041894274091929e-03	0.000000e+00	2.602001e-03	-2.739844e-03	9.970151e-03
6.089688380156159e-03	0.000000e+00	5.341726e-03	-5.400910e-03	2.060506e-02
6.147110774602519e-03	0.000000e+00	7.982139e-03	-8.041677e-03	3.114926e-02
6.184812574756017e-03	0.000000e+00	9.172863e-03	-9.337980e-03	3.631854e-02
6.206320234415142e-03	0.000000e+00	9.625750e-03	-9.839186e-03	3.831326e-02
6.222311827950006e-03	0.000000e+00	9.849054e-03	-1.007439e-02	3.924615e-02
6.240010137934913e-03	0.000000e+00	9.980307e-03	-1.020388e-02	3.975516e-02
6.261282832592190e-03	0.000000e+00	9.974882e-03	-1.019875e-02	3.972383e-02
6.283366108845334e-03	0.000000e+00	9.781048e-03	-9.985147e-03	3.885829e-02
6.319177420931100e-03	0.000000e+00	9.070155e-03	-9.186900e-03	3.564829e-02
6.376287131162124e-03	0.000000e+00	7.013652e-03	-7.090501e-03	2.723953e-02
6.437757033597552e-03	0.000000e+00	3.811909e-03	-4.017578e-03	1.493041e-02
6.489636753656141e-03	0.000000e+00	6.506820e-04	-9.695200e-04	2.731676e-03
6.541695079436967e-03	0.000000e+00	-2.589915e-03	2.194594e-03	-9.922766e-03
6.589497715706178e-03	0.000000e+00	-5.331595e-03	4.857938e-03	-2.056682e-02
6.646804192902193e-03	0.000000e+00	-7.970520e-03	7.492892e-03	-3.108781e-02
6.685428389509958e-03	0.000000e+00	-9.188203e-03	8.818929e-03	-3.637564e-02
6.706772651586021e-03	0.000000e+00	-9.633414e-03	9.314097e-03	-3.834627e-02
6.722651979269583e-03	0.000000e+00	-9.852731e-03	9.544887e-03	-3.926158e-02
6.740422908032828e-03	0.000000e+00	-9.981900e-03	9.672561e-03	-3.976326e-02
6.761436741516195e-03	0.000000e+00	-9.974193e-03	9.665105e-03	-3.972276e-02
6.783616475371128e-03	0.000000e+00	-9.777762e-03	9.447953e-03	-3.884298e-02
6.819581627232775e-03	0.000000e+00	-9.059432e-03	8.641721e-03	-3.560098e-02
6.876921556433660e-03	0.000000e+00	-6.985182e-03	6.529890e-03	-2.713045e-02
6.938049754722729e-03	0.000000e+00	-3.794899e-03	3.468683e-03	-1.486836e-02
6.989905944348458e-03	0.000000e+00	-6.338031e-04	4.197180e-04	-2.666048e-03
7.041927986916425e-03	0.000000e+00	2.604047e-03	-2.741809e-03	9.978009e-03
7.089736973317062e-03	0.000000e+00	5.344307e-03	-5.403387e-03	2.061496e-02
7.147162018886786e-03	0.000000e+00	7.984078e-03	-8.043767e-03	3.115760e-02
7.184823874460889e-03	0.000000e+00	9.173146e-03	-9.338348e-03	3.632001e-02
7.206328532705287e-03	0.000000e+00	9.625890e-03	-9.839339e-03	3.831387e-02
